,Date,AAPL,GOOG,MSFT
"2716-1",2015-06-04,129.36000000000001,536.70000000000005,46.359999999999999
"2717-1",2015-06-05,128.65000000000001,533.33000000000004,46.140000000000001
"2718-1",2015-06-08,127.8,526.83000000000004,45.729999999999997
"2719-1",2015-06-09,127.42,526.69000000000005,45.649999999999999
"2720-1",2015-06-10,128.88,536.69000000000005,46.609999999999999
"2721-1",2015-06-11,128.59,534.61000000000001,46.439999999999998
"2722-1",2015-06-12,127.17,532.33000000000004,45.969999999999999
"2723-1",2015-06-15,126.92,527.20000000000005,45.479999999999997
"2724-1",2015-06-16,127.59999999999999,528.14999999999998,45.829999999999998
"2725-1",2015-06-17,127.3,529.25999999999999,45.969999999999999
"2726-1",2015-06-18,127.88,536.73000000000002,46.719999999999999
"2727-1",2015-06-19,126.59999999999999,536.69000000000005,46.100000000000001
"2728-1",2015-06-22,127.61,538.19000000000005,46.229999999999997
"2729-1",2015-06-23,127.03,540.48000000000002,45.909999999999997
"2730-1",2015-06-24,128.11000000000001,537.84000000000003,45.640000000000001
"2731-1",2015-06-25,127.5,535.23000000000002,45.649999999999999
"2732-1",2015-06-26,126.75,531.69000000000005,45.259999999999998
"2733-1",2015-06-29,124.53,521.51999999999998,44.369999999999997
"2734-1",2015-06-30,125.42,520.50999999999999,44.149999999999999
"2735-1",2015-07-01,126.59999999999999,521.84000000000003,44.439999999999998
"2736-1",2015-07-02,126.44,523.39999999999998,44.399999999999999
"2737-1",2015-07-06,126,522.86000000000001,44.390000000000001
"2738-1",2015-07-07,125.69,525.01999999999998,44.299999999999997
"2739-1",2015-07-08,122.56999999999999,516.83000000000004,44.240000000000002
"2740-1",2015-07-09,120.06999999999999,520.67999999999995,44.520000000000003
"2741-1",2015-07-10,123.28,530.13,44.609999999999999
"2742-1",2015-07-13,125.66,546.54999999999995,45.539999999999999
"2743-1",2015-07-14,125.61,561.10000000000002,45.619999999999997
"2744-1",2015-07-15,126.81999999999999,560.22000000000003,45.759999999999998
"2745-1",2015-07-16,128.50999999999999,579.85000000000002,46.659999999999997
"2746-1",2015-07-17,129.62,672.92999999999995,46.619999999999997
"2747-1",2015-07-20,132.06999999999999,663.01999999999998,46.920000000000002
"2748-1",2015-07-21,130.75,662.29999999999995,47.280000000000001
"2749-1",2015-07-22,125.22,662.10000000000002,45.539999999999999
"2750-1",2015-07-23,125.16,644.27999999999997,46.109999999999999
"2751-1",2015-07-24,124.5,623.55999999999995,45.939999999999998
"2752-1",2015-07-27,122.77,627.25999999999999,45.350000000000001
"2753-1",2015-07-28,123.38,628,45.340000000000003
"2754-1",2015-07-29,122.98999999999999,631.92999999999995,46.289999999999999
"2755-1",2015-07-30,122.37,632.59000000000003,46.880000000000003
"2756-1",2015-07-31,121.3,625.61000000000001,46.700000000000003
"2757-1",2015-08-03,118.44,631.21000000000004,46.810000000000002
"2758-1",2015-08-04,114.64,629.25,47.539999999999999
"2759-1",2015-08-05,115.40000000000001,643.77999999999997,47.579999999999998
"2760-1",2015-08-06,115.13,642.67999999999995,46.619999999999997
"2761-1",2015-08-07,115.52,635.29999999999995,46.740000000000002
"2762-1",2015-08-10,119.72,633.73000000000002,47.329999999999998
"2763-1",2015-08-11,113.48999999999999,660.77999999999997,46.409999999999997
"2764-1",2015-08-12,115.23999999999999,659.55999999999995,46.740000000000002
"2765-1",2015-08-13,115.15000000000001,656.45000000000005,46.729999999999997
"2766-1",2015-08-14,115.95999999999999,657.12,47
"2767-1",2015-08-17,117.16,660.87,47.32
"2768-1",2015-08-18,116.5,656.13,47.270000000000003
"2769-1",2015-08-19,115.01000000000001,660.89999999999998,46.609999999999999
"2770-1",2015-08-20,112.65000000000001,646.83000000000004,45.659999999999997
"2771-1",2015-08-21,105.76000000000001,612.48000000000002,43.07
"2772-1",2015-08-24,103.12,589.61000000000001,41.68
"2773-1",2015-08-25,103.73999999999999,582.05999999999995,40.469999999999999
"2774-1",2015-08-26,109.69,628.62,42.710000000000001
"2775-1",2015-08-27,112.92,637.61000000000001,43.899999999999999
"2776-1",2015-08-28,113.29000000000001,630.38,43.93
"2777-1",2015-08-31,112.76000000000001,618.25,43.520000000000003
"2778-1",2015-09-01,107.72,597.78999999999996,41.82
"2779-1",2015-09-02,112.34,614.34000000000003,43.359999999999999
"2780-1",2015-09-03,110.37,606.25,43.5
"2781-1",2015-09-04,109.27,600.70000000000005,42.609999999999999
"2782-1",2015-09-08,112.31,614.65999999999997,43.890000000000001
"2783-1",2015-09-09,110.15000000000001,612.72000000000003,43.07
"2784-1",2015-09-10,112.56999999999999,621.35000000000002,43.289999999999999
"2785-1",2015-09-11,114.20999999999999,625.76999999999998,43.479999999999997
"2786-1",2015-09-14,115.31,623.24000000000001,43.039999999999999
"2787-1",2015-09-15,116.28,635.13999999999999,43.979999999999997
"2788-1",2015-09-16,116.41,635.98000000000002,44.299999999999997
"2789-1",2015-09-17,113.92,642.89999999999998,44.25
"2790-1",2015-09-18,113.45,629.25,43.479999999999997
"2791-1",2015-09-21,115.20999999999999,635.44000000000005,44.109999999999999
"2792-1",2015-09-22,113.40000000000001,622.69000000000005,43.899999999999999
"2793-1",2015-09-23,114.31999999999999,622.36000000000001,43.869999999999997
"2794-1",2015-09-24,115,625.79999999999995,43.909999999999997
"2795-1",2015-09-25,114.70999999999999,611.97000000000003,43.939999999999998
"2796-1",2015-09-28,112.44,594.88999999999999,43.289999999999999
"2797-1",2015-09-29,109.06,594.97000000000003,43.439999999999998
"2798-1",2015-09-30,110.3,608.41999999999996,44.259999999999998
"2799-1",2015-10-01,109.58,611.28999999999996,44.609999999999999
"2800-1",2015-10-02,110.38,626.90999999999997,45.57
"2801-1",2015-10-05,110.78,641.47000000000003,46.630000000000003
"2802-1",2015-10-06,111.31,645.44000000000005,46.75
"2803-1",2015-10-07,110.78,642.36000000000001,46.799999999999997
"2804-1",2015-10-08,109.5,639.15999999999997,47.450000000000003
"2805-1",2015-10-09,112.12,643.61000000000001,47.109999999999999
"2806-1",2015-10-12,111.59999999999999,646.66999999999996,47
"2807-1",2015-10-13,111.79000000000001,652.29999999999995,46.890000000000001
"2808-1",2015-10-14,110.20999999999999,651.15999999999997,46.68
"2809-1",2015-10-15,111.86,661.74000000000001,47.009999999999998
"2810-1",2015-10-16,111.04000000000001,662.20000000000005,47.509999999999998
"2811-1",2015-10-19,111.73,666.10000000000002,47.619999999999997
"2812-1",2015-10-20,113.77,650.27999999999997,47.770000000000003
"2813-1",2015-10-21,113.76000000000001,642.61000000000001,47.200000000000003
"2814-1",2015-10-22,115.5,651.78999999999996,48.030000000000001
"2815-1",2015-10-23,119.08,702,52.869999999999997
"2816-1",2015-10-26,115.28,712.77999999999997,54.25
"2817-1",2015-10-27,114.55,708.49000000000001,53.689999999999998
"2818-1",2015-10-28,119.27,712.95000000000005,53.979999999999997
"2819-1",2015-10-29,120.53,716.91999999999996,53.359999999999999
"2820-1",2015-10-30,119.5,710.80999999999995,52.640000000000001
"2821-1",2015-11-02,121.18000000000001,721.11000000000001,53.240000000000002
"2822-1",2015-11-03,122.56999999999999,722.15999999999997,54.149999999999999
"2823-1",2015-11-04,122,728.11000000000001,54.399999999999999
"2824-1",2015-11-05,120.92,731.25,54.380000000000003
"2825-1",2015-11-06,121.06,733.75999999999999,54.920000000000002
"2826-1",2015-11-09,120.56999999999999,724.88999999999999,54.159999999999997
"2827-1",2015-11-10,116.77,728.32000000000005,53.509999999999998
"2828-1",2015-11-11,116.11,735.39999999999998,53.649999999999999
"2829-1",2015-11-12,115.72,731.23000000000002,53.32
"2830-1",2015-11-13,112.34,717,52.840000000000003
"2831-1",2015-11-16,114.18000000000001,728.96000000000004,53.759999999999998
"2832-1",2015-11-17,113.69,725.29999999999995,52.969999999999999
"2833-1",2015-11-18,117.29000000000001,740,53.850000000000001
"2834-1",2015-11-19,118.78,738.40999999999997,53.939999999999998
"2835-1",2015-11-20,119.3,756.60000000000002,54.189999999999998
"2836-1",2015-11-23,117.75,755.98000000000002,54.189999999999998
"2837-1",2015-11-24,118.88,748.27999999999997,54.25
"2838-1",2015-11-25,118.03,748.14999999999998,53.689999999999998
"2839-1",2015-11-27,117.81,750.25999999999999,53.93
"2840-1",2015-11-30,118.3,742.60000000000002,54.350000000000001
"2841-1",2015-12-01,117.34,767.03999999999996,55.219999999999999
"2842-1",2015-12-02,116.28,762.38,55.210000000000001
"2843-1",2015-12-03,115.2,752.53999999999996,54.200000000000003
"2844-1",2015-12-04,119.03,766.80999999999995,55.909999999999997
"2845-1",2015-12-07,118.28,763.25,55.810000000000002
"2846-1",2015-12-08,118.23,762.37,55.789999999999999
"2847-1",2015-12-09,115.62,751.61000000000001,54.979999999999997
"2848-1",2015-12-10,116.17,749.46000000000004,55.270000000000003
"2849-1",2015-12-11,113.18000000000001,738.87,54.060000000000002
"2850-1",2015-12-14,112.48,747.76999999999998,55.140000000000001
"2851-1",2015-12-15,110.48999999999999,743.39999999999998,55.200000000000003
"2852-1",2015-12-16,111.34,758.09000000000003,56.130000000000003
"2853-1",2015-12-17,108.98,749.42999999999995,55.700000000000003
"2854-1",2015-12-18,106.03,739.30999999999995,54.130000000000003
"2855-1",2015-12-21,107.33,747.76999999999998,54.829999999999998
"2856-1",2015-12-22,107.23,750,55.350000000000001
"2857-1",2015-12-23,108.61,750.30999999999995,55.82
"2858-1",2015-12-24,108.03,748.39999999999998,55.670000000000002
"2859-1",2015-12-28,106.81999999999999,762.50999999999999,55.950000000000003
"2860-1",2015-12-29,108.73999999999999,776.60000000000002,56.549999999999997
"2861-1",2015-12-30,107.31999999999999,771,56.310000000000002
"2862-1",2015-12-31,105.26000000000001,758.88,55.479999999999997
"2863-1",2016-01-04,105.34999999999999,741.84000000000003,54.799999999999997
"2864-1",2016-01-05,102.70999999999999,742.58000000000004,55.049999999999997
"2865-1",2016-01-06,100.7,743.62,54.049999999999997
"2866-1",2016-01-07,96.450000000000003,726.38999999999999,52.170000000000002
"2867-1",2016-01-08,96.959999999999994,714.47000000000003,52.329999999999998
"2868-1",2016-01-11,98.530000000000001,716.02999999999997,52.299999999999997
"2869-1",2016-01-12,99.959999999999994,726.07000000000005,52.780000000000001
"2870-1",2016-01-13,97.390000000000001,700.55999999999995,51.640000000000001
"2871-1",2016-01-14,99.519999999999996,714.72000000000003,53.109999999999999
"2872-1",2016-01-15,97.129999999999995,694.45000000000005,50.990000000000002
"2873-1",2016-01-19,96.659999999999997,701.78999999999996,50.560000000000002
"2874-1",2016-01-20,96.790000000000006,698.45000000000005,50.789999999999999
"2875-1",2016-01-21,96.299999999999997,706.59000000000003,50.479999999999997
"2876-1",2016-01-22,101.42,725.25,52.289999999999999
"2877-1",2016-01-25,99.439999999999998,711.66999999999996,51.789999999999999
"2878-1",2016-01-26,99.989999999999995,713.03999999999996,52.170000000000002
"2879-1",2016-01-27,93.420000000000002,699.99000000000001,51.219999999999999
"2880-1",2016-01-28,94.090000000000003,730.96000000000004,52.060000000000002
"2881-1",2016-01-29,97.340000000000003,742.95000000000005,55.090000000000003
"2882-1",2016-02-01,96.430000000000007,752,54.710000000000001
"2883-1",2016-02-02,94.480000000000004,764.64999999999998,53
"2884-1",2016-02-03,96.349999999999994,726.95000000000005,52.159999999999997
"2885-1",2016-02-04,96.599999999999994,708.00999999999999,52
"2886-1",2016-02-05,94.019999999999996,683.57000000000005,50.159999999999997
"2887-1",2016-02-08,95.010000000000005,682.74000000000001,49.409999999999997
"2888-1",2016-02-09,94.989999999999995,678.11000000000001,49.280000000000001
"2889-1",2016-02-10,94.269999999999996,684.12,49.710000000000001
"2890-1",2016-02-11,93.700000000000003,683.11000000000001,49.689999999999998
"2891-1",2016-02-12,93.989999999999995,682.39999999999998,50.5
"2892-1",2016-02-16,96.640000000000001,691,51.090000000000003
"2893-1",2016-02-17,98.120000000000005,708.39999999999998,52.420000000000002
"2894-1",2016-02-18,96.260000000000005,697.35000000000002,52.189999999999998
"2895-1",2016-02-19,96.040000000000006,700.90999999999997,51.82
"2896-1",2016-02-22,96.879999999999995,706.46000000000004,52.649999999999999
"2897-1",2016-02-23,94.689999999999998,695.85000000000002,51.18
"2898-1",2016-02-24,96.099999999999994,699.55999999999995,51.359999999999999
"2899-1",2016-02-25,96.760000000000005,705.75,52.100000000000001
"2900-1",2016-02-26,96.909999999999997,705.07000000000005,51.299999999999997
"2901-1",2016-02-29,96.689999999999998,697.76999999999998,50.880000000000003
"2902-1",2016-03-01,100.53,718.80999999999995,52.579999999999998
"2903-1",2016-03-02,100.75,718.85000000000002,52.950000000000003
"2904-1",2016-03-03,101.5,712.41999999999996,52.350000000000001
"2905-1",2016-03-04,103.01000000000001,710.88999999999999,52.030000000000001
"2906-1",2016-03-07,101.87,695.15999999999997,51.030000000000001
"2907-1",2016-03-08,101.03,693.97000000000003,51.649999999999999
"2908-1",2016-03-09,101.12,705.24000000000001,52.840000000000003
"2909-1",2016-03-10,101.17,712.82000000000005,52.049999999999997
"2910-1",2016-03-11,102.26000000000001,726.82000000000005,53.07
"2911-1",2016-03-14,102.52,730.49000000000001,53.170000000000002
"2912-1",2016-03-15,104.58,728.33000000000004,53.590000000000003
"2913-1",2016-03-16,105.97,736.09000000000003,54.350000000000001
"2914-1",2016-03-17,105.8,737.77999999999997,54.659999999999997
"2915-1",2016-03-18,105.92,737.60000000000002,53.490000000000002
"2916-1",2016-03-21,105.91,742.09000000000003,53.859999999999999
"2917-1",2016-03-22,106.72,740.75,54.07
"2918-1",2016-03-23,106.13,738.05999999999995,53.969999999999999
"2919-1",2016-03-24,105.67,735.29999999999995,54.210000000000001
"2920-1",2016-03-28,105.19,733.52999999999997,53.539999999999999
"2921-1",2016-03-29,107.68000000000001,744.76999999999998,54.710000000000001
"2922-1",2016-03-30,109.56,750.52999999999997,55.049999999999997
"2923-1",2016-03-31,108.98999999999999,744.95000000000005,55.229999999999997
"2924-1",2016-04-01,109.98999999999999,749.90999999999997,55.57
"2925-1",2016-04-04,111.12,745.28999999999996,55.43
"2926-1",2016-04-05,109.81,737.79999999999995,54.560000000000002
"2927-1",2016-04-06,110.95999999999999,745.69000000000005,55.119999999999997
"2928-1",2016-04-07,108.54000000000001,740.27999999999997,54.460000000000001
"2929-1",2016-04-08,108.66,739.14999999999998,54.420000000000002
"2930-1",2016-04-11,109.02,736.10000000000002,54.310000000000002
"2931-1",2016-04-12,110.44,743.09000000000003,54.649999999999999
"2932-1",2016-04-13,112.04000000000001,751.72000000000003,55.350000000000001
"2933-1",2016-04-14,112.09999999999999,753.20000000000005,55.359999999999999
"2934-1",2016-04-15,109.84999999999999,759,55.649999999999999
"2935-1",2016-04-18,107.48,766.61000000000001,56.460000000000001
"2936-1",2016-04-19,106.91,753.92999999999995,56.390000000000001
"2937-1",2016-04-20,107.13,752.66999999999996,55.590000000000003
"2938-1",2016-04-21,105.97,759.13999999999999,55.780000000000001
"2939-1",2016-04-22,105.68000000000001,718.76999999999998,51.780000000000001
"2940-1",2016-04-25,105.08,723.14999999999998,52.109999999999999
"2941-1",2016-04-26,104.34999999999999,708.13999999999999,51.439999999999998
"2942-1",2016-04-27,97.819999999999993,705.84000000000003,50.939999999999998
"2943-1",2016-04-28,94.829999999999998,691.01999999999998,49.899999999999999
"2944-1",2016-04-29,93.739999999999995,693.00999999999999,49.869999999999997
"2945-1",2016-05-02,93.640000000000001,698.21000000000004,50.609999999999999
"2946-1",2016-05-03,95.180000000000007,692.36000000000001,49.780000000000001
"2947-1",2016-05-04,94.189999999999998,695.70000000000005,49.869999999999997
"2948-1",2016-05-05,93.239999999999995,701.42999999999995,49.939999999999998
"2949-1",2016-05-06,92.719999999999999,711.12,50.390000000000001
"2950-1",2016-05-09,92.790000000000006,712.89999999999998,50.07
"2951-1",2016-05-10,93.420000000000002,723.17999999999995,51.020000000000003
"2952-1",2016-05-11,92.510000000000005,715.28999999999996,51.049999999999997
"2953-1",2016-05-12,90.340000000000003,713.30999999999995,51.509999999999998
"2954-1",2016-05-13,90.519999999999996,710.83000000000004,51.079999999999998
"2955-1",2016-05-16,93.879999999999995,716.49000000000001,51.829999999999998
"2956-1",2016-05-17,93.489999999999995,706.23000000000002,50.509999999999998
"2957-1",2016-05-18,94.560000000000002,706.63,50.810000000000002
"2958-1",2016-05-19,94.200000000000003,700.32000000000005,50.32
"2959-1",2016-05-20,95.219999999999999,709.74000000000001,50.619999999999997
"2960-1",2016-05-23,96.430000000000007,704.24000000000001,50.030000000000001
"2961-1",2016-05-24,97.900000000000006,720.09000000000003,51.590000000000003
"2962-1",2016-05-25,99.620000000000005,725.26999999999998,52.119999999999997
"2963-1",2016-05-26,100.41,724.12,51.890000000000001
"2964-1",2016-05-27,100.34999999999999,732.65999999999997,52.32
"2965-1",2016-05-31,99.859999999999999,735.72000000000003,53
"2966-1",2016-06-01,98.459999999999994,734.14999999999998,52.850000000000001
"2967-1",2016-06-02,97.719999999999999,730.39999999999998,52.479999999999997
"2968-1",2016-06-03,97.920000000000002,722.34000000000003,51.789999999999999
"2969-1",2016-06-06,98.629999999999995,716.54999999999995,52.130000000000003
"2970-1",2016-06-07,99.030000000000001,716.64999999999998,52.100000000000001
"2971-1",2016-06-08,98.939999999999998,728.27999999999997,52.039999999999999
"2972-1",2016-06-09,99.650000000000006,728.58000000000004,51.619999999999997
"2973-1",2016-06-10,98.829999999999998,719.40999999999997,51.479999999999997
"2974-1",2016-06-13,97.340000000000003,718.36000000000001,50.140000000000001
"2975-1",2016-06-14,97.459999999999994,718.26999999999998,49.829999999999998
"2976-1",2016-06-15,97.140000000000001,718.91999999999996,49.689999999999998
"2977-1",2016-06-16,97.549999999999997,710.36000000000001,50.390000000000001
"2978-1",2016-06-17,95.329999999999998,691.72000000000003,50.130000000000003
"2979-1",2016-06-20,95.099999999999994,693.71000000000004,50.07
"2980-1",2016-06-21,95.909999999999997,695.94000000000005,51.189999999999998
"2981-1",2016-06-22,95.549999999999997,697.46000000000004,50.990000000000002
"2982-1",2016-06-23,96.099999999999994,701.87,51.909999999999997
"2983-1",2016-06-24,93.400000000000006,675.22000000000003,49.829999999999998
"2984-1",2016-06-27,92.040000000000006,668.25999999999999,48.43
"2985-1",2016-06-28,93.590000000000003,680.03999999999996,49.439999999999998
"2986-1",2016-06-29,94.400000000000006,684.11000000000001,50.539999999999999
"2987-1",2016-06-30,95.599999999999994,692.10000000000002,51.170000000000002
"2988-1",2016-07-01,95.890000000000001,699.21000000000004,51.159999999999997
"2989-1",2016-07-05,94.989999999999995,694.49000000000001,51.170000000000002
"2990-1",2016-07-06,95.530000000000001,697.76999999999998,51.380000000000003
"2991-1",2016-07-07,95.939999999999998,695.36000000000001,51.380000000000003
"2992-1",2016-07-08,96.680000000000007,705.63,52.299999999999997
"2993-1",2016-07-11,96.980000000000004,715.09000000000003,52.590000000000003
"2994-1",2016-07-12,97.420000000000002,720.63999999999999,53.210000000000001
"2995-1",2016-07-13,96.870000000000005,716.98000000000002,53.509999999999998
"2996-1",2016-07-14,98.790000000000006,720.95000000000005,53.740000000000002
"2997-1",2016-07-15,98.780000000000001,719.85000000000002,53.700000000000003
"2998-1",2016-07-18,99.829999999999998,733.77999999999997,53.960000000000001
"2999-1",2016-07-19,99.870000000000005,736.96000000000004,53.090000000000003
"3000-1",2016-07-20,99.959999999999994,741.19000000000005,55.909999999999997
"3001-1",2016-07-21,99.430000000000007,738.63,55.799999999999997
"3002-1",2016-07-22,98.659999999999997,742.74000000000001,56.57
"3003-1",2016-07-25,97.340000000000003,739.76999999999998,56.729999999999997
"3004-1",2016-07-26,96.670000000000002,738.41999999999996,56.759999999999998
"3005-1",2016-07-27,102.95,741.76999999999998,56.189999999999998
"3006-1",2016-07-28,104.34,745.90999999999997,56.210000000000001
"3007-1",2016-07-29,104.20999999999999,768.78999999999996,56.68
"3008-1",2016-08-01,106.05,772.88,56.579999999999998
"3009-1",2016-08-02,104.48,771.07000000000005,56.579999999999998
"3010-1",2016-08-03,105.79000000000001,773.17999999999995,56.969999999999999
"3011-1",2016-08-04,105.87,771.61000000000001,57.390000000000001
"3012-1",2016-08-05,107.48,782.22000000000003,57.960000000000001
"3013-1",2016-08-08,108.37,781.75999999999999,58.060000000000002
"3014-1",2016-08-09,108.81,784.25999999999999,58.200000000000003
"3015-1",2016-08-10,108,784.67999999999995,58.020000000000003
"3016-1",2016-08-11,107.93000000000001,784.85000000000002,58.299999999999997
"3017-1",2016-08-12,108.18000000000001,783.22000000000003,57.939999999999998
